,R_fighter,B_fighter,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_nan,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_nan,Winner_Blue,Winner_Draw,Winner_Red
532,Jim Miller,Scott Holtzman,0.6640625,0.0,0.49390625,0.3940234375,0.3898828125,0.3206640625,0.01171875,0.328125,0.0703125,0.046875,105.81640625,52.79296875,80.5703125,35.55859375,135.765625,78.33984375,89.09375,43.64453125,2.1796875,1.20703125,7.3125,2.05859375,86.1796875,40.375,65.2265625,22.734375,10.20703125,7.1875,9.0859375,7.3828125,9.4296875,5.23046875,6.2578125,5.44140625,79.23046875,33.71484375,71.578125,28.140625,7.29296875,6.51953125,7.59375,6.57421875,19.29296875,12.55859375,1.3984375,0.84375,250.54296875,135.67578125,739.703125,26,0,1,0,3,6,3,0,0,0,3,1,1,1,175.26,175.26,155.0,6.51925802230835e-08,0.0312652587890625,0.3902898695389741,0.3539536889456213,0.3359285748959519,0.14936247119912874,0.8264000427443534,0.12613702681846914,0.00015450292266905308,0.003908158745616674,12.14157209568657,5.213596106041223,15.499541863333436,6.6914276715833685,13.710843066917732,6.4809550968930125,16.427506445441395,7.527761617209762,0.7715325057506561,0.6295393558684736,0.17485116561874747,0.1638899154495448,9.654414172982797,3.0015931627713144,12.255137491505591,3.8168820049613714,0.6832147911190987,0.5453473099041729,0.9599035705905408,0.8134149555116892,1.803943131584674,1.6666556333657354,2.2845008012372996,2.0611307111103088,10.979871429735796,4.375696381786838,14.528356302296743,6.020469488576055,0.38418057886883616,0.2649782276712358,0.4685294979717583,0.3302345185074955,0.7775200870819391,0.5729214965831488,0.5026560630649328,0.3407236644998193,19.329020835226398,19.318879321916032,110.24943042057566,73,0,2,0,7,20,13,0,0,2,6,3,9,0,172.72,180.34,155.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
561,Anthony Pettis,Diego Ferreira,0.06640625,0.03125,0.3570703125,0.33808593750000004,0.06640625,0.074609375,0.38671875,0.0,0.03515625,0.0,257.1015625,86.4453125,128.51953125,41.484375,264.48828125,93.15625,129.5625,42.20703125,1.69921875,0.25390625,4.28125,0.8125,214.296875,60.79296875,110.41015625,31.73046875,34.60546875,18.73828125,13.28515625,6.078125,8.19921875,6.9140625,4.82421875,3.67578125,243.02734375,77.0859375,124.32421875,39.24609375,5.87109375,3.91015625,2.95703125,1.8203125,8.203125,5.44921875,1.23828125,0.41796875,48.87890625,24.37890625,770.68359375,19,0,2,0,5,7,2,0,0,0,3,3,1,0,175.26,187.96,155.0,0.375091552734375,0.5078125,0.5174781799316406,0.5191413879394531,0.03907257080078125,0.5605619812011718,0.7542877197265625,0.0,1.082275390625,0.500030517578125,99.61367797851562,51.80622863769531,160.445068359375,87.28704833984375,111.51741027832031,62.03950500488281,214.4610595703125,134.133056640625,0.0846099853515625,0.046966552734375,1.2056884765625,0.8387451171875,75.72947692871094,34.592056274414055,126.49810791015624,64.73506164550781,12.183929443359375,8.849868774414062,22.0045166015625,14.053268432617188,11.700271606445312,8.364303588867188,11.94244384765625,8.49871826171875,81.44993591308594,38.11912536621094,110.62930297851562,53.20687866210938,14.1434326171875,10.475921630859377,33.3157958984375,22.77720642089844,4.020309448242188,3.211181640625,16.499969482421875,11.302963256835938,75.451171875,206.35623168945312,745.8288269042969,43,4,0,1,5,9,8,0,0,1,1,3,4,0,177.8,182.88,155.0,34.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
569,Drew Dober,Nasrat Haqparast,1.0,0.0,0.4975000000000001,0.25125,0.125,0.0375,0.0,0.125,0.0,0.0,117.125,56.5,137.625,35.625,127.25,65.625,149.125,44.875,0.625,0.125,1.75,0.375,101.125,45.625,115.25,19.625,12.0,7.5,14.75,9.125,4.0,3.375,7.625,6.875,89.75,39.375,136.25,35.0,7.75,5.25,0.375,0.125,19.625,11.875,1.0,0.5,59.625,55.625,618.0,11,0,0,1,3,3,1,0,0,0,2,1,0,0,177.8,182.88,155.0,0.5546875,0.0,0.5376806640625,0.43384033203125,0.1263671875,0.16463134765625,0.00048828125,0.3935546875,0.0,0.078125,67.972900390625,33.50390625,48.602294921875,23.558349609375,81.44287109375,44.94775390625,53.46923828125,28.1533203125,0.722412109375,0.26953125,2.119873046875,0.69775390625,54.204345703125,23.550537109375,38.4560546875,15.16796875,8.764892578125,5.86767578125,7.492919921875,6.076171875,5.003662109375,4.085693359375,2.6533203125,2.314208984375,55.746337890625,22.81689453125,40.090576171875,17.39599609375,6.217041015625,5.552490234375,4.453125,3.181884765625,6.009521484375,5.134521484375,4.05859375,2.98046875,82.398193359375,93.348388671875,366.0927734375,26,0,0,2,3,7,6,0,0,0,3,3,1,0,172.72,177.8,155.0,24.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
611,Charles Oliveira,Jared Gordon,0.0,0.125,0.5706249999999999,0.44375,0.31625000000000003,0.75,0.0,1.0625,1.0,0.0,110.8125,64.5,103.25,47.375,197.3125,141.125,113.125,55.9375,5.9375,2.125,1.4375,1.25,97.9375,55.125,73.3125,24.125,8.375,5.375,23.375,17.25,4.5,4.0,6.5625,6.0,69.9375,35.0,84.1875,34.5,12.0,8.1875,15.5625,9.875,28.875,21.3125,3.5,3.0,398.5,79.3125,746.0,12,0,2,0,2,3,2,0,0,0,2,1,0,0,175.26,172.72,145.0,0.5002446174621582,0.25000762939453125,0.4989084017276764,0.41083069920539855,0.4301729941368103,0.25402461528778075,1.017663836479187,0.006108760833740234,0.5156259536743164,0.013671875,49.33015477657318,28.466739177703857,44.84928894042969,17.722731471061707,52.96275305747986,32.07797276973725,48.669703841209405,20.78553032875061,0.720241904258728,0.564253568649292,2.03799057006836,1.004643797874451,32.597937226295464,17.899507880210873,33.6869330406189,10.476734161376953,13.54179871082306,8.02578890323639,7.498494863510133,4.395283341407777,3.1904188394546513,2.541442394256592,3.6638610363006587,2.850713968276977,33.00158941745757,17.402170419692993,37.313600182533264,12.292733073234556,12.049850821495054,6.864645481109619,4.2896074056625375,3.1602683067321777,4.2787145376205435,4.199923276901245,3.2460813522338867,2.2697300910949707,67.76534843444824,64.9533634185791,362.66974544525146,44,0,2,0,5,15,9,0,0,0,1,1,13,0,177.8,187.96,155.0,31.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
621,Francisco Trinaldo,Bobby Green,0.001953125,0.1875,0.54513671875,0.42224609375,0.22015625,0.35150390625,0.501953125,0.125,0.25390625,0.25,168.375,92.01171875,149.001953125,63.29296875,189.8359375,110.341796875,157.93359375,71.669921875,4.072265625,0.888671875,4.03515625,0.765625,106.826171875,41.935546875,112.7890625,37.078125,35.115234375,28.283203125,17.755859375,12.158203125,26.43359375,21.79296875,18.45703125,14.056640625,133.66015625,63.275390625,131.556640625,51.30859375,22.134765625,19.173828125,9.185546875,6.544921875,12.580078125,9.5625,8.259765625,5.439453125,186.806640625,67.154296875,875.904296875,26,0,4,0,4,5,5,0,0,1,2,1,1,0,177.8,180.34,155.0,0.2519874572753906,0.1328125,0.4321836853027344,0.3095676422119141,0.1983810424804688,0.2081734848022461,0.156402587890625,0.03153228759765625,0.250244140625,0.00782012939453125,68.28671646118164,29.21355438232422,95.94125747680664,30.937259674072266,72.22036743164062,32.713306427001946,100.11734390258788,34.92662811279297,0.8109664916992188,0.4742431640625,1.842926025390625,0.4817848205566406,50.506431579589844,17.042366027832028,65.16439056396484,14.673290252685547,16.182979583740234,10.954940795898438,26.08513641357422,13.030391693115234,1.5973052978515625,1.21624755859375,4.691730499267578,3.2335777282714844,62.02788162231445,24.60017013549805,90.32874298095705,27.38710021972656,4.149192810058594,2.95302963256836,3.3765945434570312,2.393047332763672,2.1096420288085938,1.6603546142578125,2.235919952392578,1.1571121215820312,51.86577987670898,37.35399627685547,795.8603401184082,47,0,1,0,7,13,6,0,0,1,6,3,2,1,175.26,177.8,155.0,33.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
632,Alexander Yakovlev,Roosevelt Roberts,0.0,0.0,0.4425,0.475,0.455,0.5,0.25,0.5,0.0,0.5,73.5,32.75,76.25,40.0,88.5,46.5,104.25,66.75,2.5,1.5,3.5,1.75,62.75,23.75,47.0,19.75,7.0,5.75,16.5,10.5,3.75,3.25,12.75,9.75,63.0,24.5,54.5,21.0,4.25,3.5,9.75,8.5,6.25,4.75,12.0,10.5,216.5,219.75,747.5,7,0,2,0,2,2,1,0,0,0,1,0,1,0,187.96,185.42,155.0,0.09375,0.015625,0.6184375,0.42546875,0.4578125,0.2475,0.5,0.25,0.015625,0.0,27.34375,15.4375,44.546875,18.203125,30.5,18.4375,67.828125,38.71875,1.953125,0.953125,3.265625,1.21875,18.265625,8.34375,34.21875,9.875,5.625,4.53125,5.84375,4.171875,3.453125,2.5625,4.484375,4.15625,18.796875,8.078125,31.953125,8.640625,3.671875,3.34375,3.734375,2.671875,4.875,4.015625,8.859375,6.890625,73.875,275.546875,564.1875,17,0,0,2,2,3,4,0,0,0,1,1,1,0,190.5,187.96,155.0,25.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
635,Kevin Lee,Gregor Gillespie,0.09375,0.0,0.6128125,0.23,0.5743750000000001,0.0,0.5625,0.0,0.5,0.5,55.5625,35.78125,19.65625,5.96875,77.71875,55.0625,28.3125,14.15625,8.96875,5.28125,0.0,0.0,47.625,28.125,18.0625,5.09375,5.71875,5.4375,1.21875,0.5,2.21875,2.21875,0.375,0.375,15.4375,3.96875,16.40625,3.71875,6.40625,3.78125,2.59375,2.15625,33.71875,28.03125,0.65625,0.09375,452.15625,3.59375,527.46875,11,0,6,0,6,6,0,0,0,0,1,3,2,0,170.18,180.34,155.0,0.0,0.00103759765625,0.4037237548828125,0.511014404296875,0.4633526611328125,0.286361083984375,0.0657958984375,0.6488037109375,6.103515625e-05,0.5,162.4820556640625,65.528076171875,134.0303955078125,68.37994384765625,185.69500732421875,86.08380126953125,144.27001953125,78.59307861328125,10.9967041015625,4.54718017578125,5.42327880859375,2.00372314453125,144.14056396484375,52.34393310546875,104.4146728515625,44.8426513671875,15.1475830078125,9.990234375,21.86688232421875,16.35906982421875,3.19390869140625,3.19390869140625,7.74884033203125,7.17822265625,133.2720947265625,42.09912109375,115.99749755859376,52.9130859375,5.45819091796875,3.88946533203125,10.52239990234375,9.47613525390625,23.75177001953125,19.53948974609375,7.510498046875,5.99072265625,486.46185302734375,123.1539306640625,1182.625,40,1,0,1,5,10,5,0,0,1,3,1,4,1,175.26,195.58,170.0,32.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
648,Michael Johnson,Stevie Ray,0.001953125,0.5625,0.30826171875,0.63708984375,0.1028125,0.08953125,0.16796875,0.0390625,0.0,0.0,66.083984375,27.53515625,55.974609375,29.5546875,70.26171875,30.95703125,58.453125,31.794921875,0.61328125,0.39453125,0.802734375,0.4453125,44.98828125,11.466796875,40.486328125,17.541015625,4.642578125,2.4375,10.197265625,7.35546875,16.453125,13.630859375,5.291015625,4.658203125,61.658203125,24.15625,49.828125,25.615234375,2.369140625,1.6796875,2.69140625,1.251953125,2.056640625,1.69921875,3.455078125,2.6875,24.4375,59.431640625,474.611328125,23,0,3,0,3,6,4,0,1,1,2,2,0,0,177.8,177.8,155.0,0.008386611938476562,0.5000152587890625,0.3238827133178711,0.3046707725524902,0.26544422149658203,0.08333731651306152,0.015625,0.20329856872558594,0.12500476837158206,0.0,149.04014873504642,51.586472511291504,118.87299919128418,39.061413764953606,150.63740825653073,52.802674293518066,122.77135276794434,42.42749977111816,0.7258510589599609,0.28687000274658203,2.361475944519043,0.34409236907958984,111.54086494445801,25.65778064727783,92.00051975250244,18.7697172164917,27.41370964050293,18.149185180664066,13.829557418823242,8.459248542785645,10.08557415008545,7.7795066833496085,13.042922019958494,11.83244800567627,146.5330572128296,50.01130771636963,114.56960391998292,36.36119556427003,1.1182527542114258,0.5095911026000977,2.297958374023437,1.2586336135864258,1.3888387680053709,1.0655736923217771,2.0054368972778316,1.4415845870971682,22.271775245666504,42.12710857391357,829.8610439300537,53,1,0,1,4,11,10,0,0,1,6,4,0,0,177.8,185.42,155.0,29.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
651,Frank Camacho,Beneil Dariush,0.07818603515625,0.1563720703125,0.5465277099609376,0.5096575927734375,0.32715576171875005,0.018607177734375,1.00213623046875,1.01080322265625,0.0,0.0009765625,67.59442138671875,38.2567138671875,46.54541015625,22.63616943359375,93.806884765625,58.44793701171875,57.159423828125,31.79290771484375,4.69183349609375,2.00732421875,0.9798583984375,0.08221435546875,48.60784912109375,22.2127685546875,36.20745849609375,13.30120849609375,12.2642822265625,10.2503662109375,7.626953125,6.63531494140625,6.7222900390625,5.7935791015625,2.71099853515625,2.69964599609375,37.39111328125,16.0296630859375,37.29779052734375,14.34906005859375,10.03607177734375,7.1280517578125,8.68377685546875,7.75469970703125,20.167236328125,15.0989990234375,0.5638427734375,0.53240966796875,378.1593627929688,45.9654541015625,613.8062133789062,32,0,1,0,5,10,5,0,0,1,4,1,4,0,177.8,182.88,155.0,0.0,0.5,0.46125,0.4874999999999999,0.2,0.2,0.0,0.0625,0.1875,0.0,168.8125,81.3125,131.9375,63.75,185.5625,96.0,139.5,71.25,1.25,0.5,3.125,0.75,134.1875,57.5625,104.0625,43.875,32.375,22.0,18.5625,11.125,2.25,1.75,9.3125,8.75,158.8125,74.75,121.9375,57.0625,9.1875,6.375,6.1875,4.25,0.8125,0.1875,3.8125,2.4375,36.8125,28.4375,618.75,13,0,0,1,1,2,3,0,0,1,0,1,0,0,177.8,185.42,170.0,30.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
654,Alex White,Rafael Fiziev,0.0,1.0,1.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,10.0,1.0,1.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,86.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172.72,180.34,155.0,0.19140625,0.01171875,0.492734375,0.5000781249999999,0.464140625,0.35375,1.5078125,0.515625,0.0390625,0.125,73.20703125,38.5703125,68.64453125,32.57421875,91.88671875,55.5859375,79.47265625,42.19921875,1.7578125,1.1796875,6.60546875,1.2109375,58.04296875,25.4765625,54.32421875,22.73828125,14.0,12.1953125,7.42578125,4.80859375,1.1640625,0.8984375,6.89453125,5.02734375,49.29296875,21.60546875,42.8828125,14.40625,21.0390625,14.98046875,16.6328125,11.0546875,2.875,1.984375,9.12890625,7.11328125,114.01171875,337.640625,673.15625,22,0,1,0,1,4,5,0,0,0,2,2,0,0,182.88,180.34,155.0,26.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
673,Mike Davis,Thomas Gifford,0.0,0.0,0.42,0.62,1.0,0.5,0.0,0.0,0.0,0.0,70.0,30.0,85.0,53.0,130.0,86.0,132.0,95.0,1.0,1.0,4.0,2.0,53.0,16.0,73.0,41.0,7.0,5.0,7.0,7.0,10.0,9.0,5.0,5.0,63.0,24.0,59.0,31.0,5.0,4.0,3.0,3.0,2.0,2.0,23.0,19.0,101.0,551.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,185.42,190.5,155.0,0.0,0.0,0.29,0.56,0.0,0.5,0.0,1.0,0.0,0.0,44.0,13.0,87.0,49.0,49.0,17.0,122.0,81.0,0.0,0.0,6.0,3.0,29.0,5.0,71.0,36.0,13.0,6.0,6.0,4.0,2.0,2.0,10.0,9.0,42.0,11.0,62.0,28.0,2.0,2.0,5.0,4.0,0.0,0.0,20.0,17.0,0.0,327.0,555.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,182.88,182.88,145.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
675,Matt Frevola,Luis Pena,0.125,0.0,0.48125,0.5449999999999999,0.72125,0.4350000000000001,0.625,0.375,1.25,0.125,115.5,60.375,55.875,27.75,126.75,70.75,65.375,37.0,2.5,1.0,4.125,1.875,108.75,55.25,33.875,8.25,6.5,4.875,7.125,5.125,0.25,0.25,14.875,14.375,55.75,21.5,48.0,23.75,12.625,7.75,4.625,2.875,47.125,31.125,3.25,1.125,346.875,113.5,701.0,10,0,1,0,2,3,1,0,0,0,1,1,1,0,190.5,190.5,155.0,0.0,1.0,0.3675,0.365,0.2325,0.05,1.25,0.75,1.25,0.5,90.0,34.25,108.75,38.75,99.25,43.25,116.25,45.75,8.0,2.5,1.25,0.25,65.0,21.0,91.0,27.25,16.5,6.0,13.75,8.25,8.5,7.25,4.0,3.25,82.0,28.75,101.0,35.25,4.0,2.0,4.75,1.25,4.0,3.5,3.0,2.25,164.0,38.0,690.0,7,0,0,2,1,1,2,0,0,0,1,0,0,0,175.26,180.34,155.0,26.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
690,Al Iaquinta,Dan Hooker,0.8291015625,0.25,0.5040185546875,0.3995996093750001,0.02126953125,0.0345263671875,0.16015625,0.03271484375,0.0087890625,0.03125,83.107421875,37.60791015625,78.17236328125,39.26806640625,91.232421875,45.66357421875,79.53857421875,40.4501953125,0.365234375,0.064453125,0.79541015625,0.10107421875,60.341796875,24.8369140625,54.669921875,20.7978515625,10.017578125,3.9736328125,12.34716796875,9.68798828125,12.748046875,8.79736328125,11.1552734375,8.7822265625,79.54736328125,34.85693359375,75.0498046875,36.76025390625,1.57470703125,0.7841796875,3.0791015625,2.46826171875,1.9853515625,1.966796875,0.04345703125,0.03955078125,12.66015625,30.8046875,328.794921875,24,0,1,0,4,8,4,0,0,0,0,6,2,0,182.88,190.5,155.0,0.1611328125,1.0,0.41887939453125,0.37226318359375,0.0074755859375,0.20035888671875,0.0048828125,0.129150390625,0.0,0.0,196.389404296875,82.00732421875,301.56103515625,115.07177734375,197.256591796875,82.8662109375,314.465087890625,125.72119140625,4.71875,0.01953125,3.182373046875,1.502685546875,152.322265625,50.749267578125,261.600341796875,81.660400390625,29.61328125,18.27392578125,19.842529296875,13.377197265625,14.453857421875,12.984130859375,20.1181640625,20.0341796875,195.2197265625,81.275390625,280.615478515625,100.871337890625,0.39599609375,0.271240234375,2.022216796875,1.782958984375,0.773681640625,0.460693359375,18.92333984375,12.41748046875,5.154541015625,172.612548828125,1363.088623046875,38,2,0,1,5,9,4,0,0,1,4,4,0,0,177.8,177.8,155.0,29.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
707,Marc Diakiese,Lando Vannata,0.59375,0.0,0.45078125,0.38859375,0.6625,0.143125,0.8125,0.296875,0.0,0.25,98.75,42.65625,83.3125,34.703125,116.6875,57.96875,88.140625,38.34375,2.625,1.15625,2.40625,0.75,75.03125,26.515625,63.265625,21.625,13.453125,7.75,10.59375,5.5625,10.265625,8.390625,9.453125,7.515625,73.59375,29.46875,74.71875,27.859375,5.21875,3.0625,7.59375,5.84375,19.9375,10.125,1.0,1.0,125.890625,44.9375,577.84375,16,0,0,1,1,2,5,0,0,0,0,1,1,0,175.26,180.34,155.0,0.53125,0.25,0.45703125,0.36640625,0.4184375,0.2840625,0.0,0.125,0.1875,0.0,124.0,50.203125,91.109375,35.984375,138.328125,63.296875,103.875,46.59375,4.21875,1.734375,2.953125,0.984375,85.65625,19.078125,75.828125,24.984375,21.359375,17.6875,8.1875,4.53125,16.984375,13.4375,7.09375,6.46875,116.046875,44.90625,81.078125,29.859375,6.21875,4.09375,4.234375,3.59375,1.734375,1.203125,5.796875,2.53125,155.09375,76.546875,835.5625,18,0,3,0,3,4,3,0,0,0,2,2,0,0,177.8,185.42,155.0,27.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
718,Claudio Puelles,Marcos Mariano,0.0,0.0,0.33,0.5,0.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,40.0,20.0,11.0,4.0,64.0,39.0,0.0,0.0,1.0,1.0,7.0,2.0,37.0,18.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,18.0,0.0,215.0,295.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,185.42,193.04,155.0,0.0,1.0,0.37,0.495,0.22000000000000006,0.5,0.5,0.0,0.0,0.0,58.5,22.5,125.5,63.0,58.5,22.5,150.0,83.5,6.5,1.5,0.5,0.5,45.0,12.5,99.0,44.0,11.0,7.5,19.0,13.0,2.5,2.5,7.5,6.0,54.0,19.5,94.5,41.0,2.0,1.0,5.0,3.0,2.5,2.0,26.0,19.0,61.0,87.0,579.0,5,1,0,1,1,1,1,0,0,0,0,0,1,0,180.34,182.88,155.0,32.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
721,Donald Cerrone,Justin Gaethje,0.75,0.0625,0.53625,0.44125,0.0,0.051875,0.0,0.0,0.0,0.0,73.4375,40.25,99.625,46.125,74.75,41.5,101.25,47.4375,0.0625,0.0,0.9375,0.125,52.875,22.4375,79.8125,31.5,4.8125,4.0,13.8125,10.125,15.75,13.8125,6.0,4.5,61.0,31.1875,93.5625,41.125,12.0,8.75,5.6875,4.75,0.4375,0.3125,0.375,0.25,31.75,4.125,302.5625,11,0,1,0,2,3,2,0,0,0,0,3,0,0,180.34,177.8,155.0,0.6750562377274036,0.01269547641277313,0.4094363988796249,0.4796562103554607,0.6334553418820724,0.06259906894527376,0.06337189907208085,0.0009765634313225746,0.06250786781311035,2.384185791015625e-07,209.97779244137928,81.96909353649244,177.97084191581234,85.0247860662639,210.90407412918285,82.85565223218873,179.2458440642804,86.2350642196834,1.0455995448864996,0.6690913527272642,1.6963899503462017,0.06299805687740445,172.42540671350434,51.70458289561793,126.7031754958443,49.15652344049886,22.458519519306716,15.53084479086101,34.852137298323214,22.647660696413368,15.093866208568215,14.733665850013494,16.415529121644795,13.220601929351687,199.401441026479,75.34808356547728,172.41228973679245,80.975738926325,4.970764735713602,3.2823052452877164,5.4450838128104815,3.9578576954081655,5.605586679186672,3.338704725727439,0.11346836620941758,0.09118944453075528,21.271666472312067,8.327289089560509,817.1069295210764,70,1,4,0,8,23,9,0,0,0,7,10,6,0,185.42,185.42,155.0,30.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
730,Kyle Prepolec,Austin Hubbard,0.0,0.0,0.37,0.55,0.0,0.42,0.0,0.0,0.0,0.0,116.0,44.0,114.0,63.0,119.0,46.0,128.0,76.0,0.0,0.0,7.0,3.0,73.0,19.0,86.0,44.0,24.0,8.0,15.0,7.0,19.0,17.0,13.0,12.0,111.0,40.0,92.0,41.0,3.0,2.0,5.0,5.0,2.0,2.0,17.0,17.0,50.0,246.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,177.8,180.34,155.0,0.0,0.0,0.33,0.44,0.0,0.0,0.0,0.0,0.0,0.0,153.0,52.0,201.0,90.0,154.0,53.0,201.0,90.0,2.0,0.0,0.0,0.0,113.0,27.0,125.0,32.0,30.0,22.0,39.0,27.0,10.0,3.0,37.0,31.0,151.0,51.0,199.0,89.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,177.8,177.8,170.0,27.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
